age_A,age_B,height_A,height_B,reach_A,reach_B,is_orthodox_A,is_orthodox_B,is_southpaw_A,is_southpaw_B,weight_A,weight_B,won_A,won_B,lost_A,lost_B,drawn_A,drawn_B,kos_A,kos_B,result
0.10344827586206906,0.5333333333333332,0.39655172413793105,0.4509803921568625,0.4375,0.7409326424870466,1.0,1.0,0.0,0.0,0.21387283236994215,0.17452830188679247,0.10975609756097561,0.3466666666666667,0.0,0.3181818181818182,0.0,0.14285714285714285,0.08,0.3061224489795918,0.5
0.10344827586206906,0.16666666666666663,0.39655172413793105,0.3137254901960782,0.4375,0.7927461139896373,1.0,1.0,0.0,0.0,0.20231213872832365,0.17452830188679247,0.06097560975609756,0.08,0.0,0.022727272727272728,0.0,0.0,0.04,0.04081632653061224,0.5
0.6206896551724138,0.8999999999999999,0.6551724137931032,0.7647058823529411,0.953125,0.8963730569948187,0.0,0.0,1.0,1.0,0.7398843930635837,0.589622641509434,0.24390243902439024,0.4666666666666667,0.0,0.2272727272727273,0.0,0.2857142857142857,0.34,0.4081632653061224,0.5
0.5172413793103449,0.7,0.6551724137931032,0.6470588235294117,0.953125,0.911917098445596,0.0,0.0,1.0,1.0,0.7572254335260116,0.5235849056603773,0.17073170731707318,0.4266666666666667,0.0,0.29545454545454547,0.0,0.14285714285714285,0.24,0.5714285714285714,0.5
0.689655172413793,0.5666666666666667,0.4137931034482758,0.8039215686274508,0.609375,0.9740932642487048,1.0,1.0,0.0,0.0,0.745664739884393,0.5660377358490566,0.2682926829268293,0.13333333333333333,0.5294117647058824,0.0,0.16666666666666666,0.0,0.36,0.16326530612244897,1.0
0.48275862068965514,0.2666666666666666,0.1206896551724137,0.4117647058823528,0.328125,0.7927461139896373,0.0,0.0,1.0,1.0,0.09826589595375723,0.08490566037735847,0.12195121951219512,0.29333333333333333,0.0,0.022727272727272728,0.0,0.0,0.16,0.3061224489795918,0.5
0.48275862068965514,0.33333333333333337,0.1206896551724137,0.3137254901960782,0.328125,0.8186528497409327,0.0,0.0,1.0,1.0,0.09826589595375723,0.08490566037735847,0.10975609756097561,0.22666666666666668,0.0,0.022727272727272728,0.0,0.2857142857142857,0.14,0.14285714285714285,0.5
0.4137931034482759,0.6333333333333333,0.1206896551724137,0.2156862745098036,0.328125,0.7409326424870466,0.0,0.0,1.0,1.0,0.09826589595375723,0.08490566037735847,0.06097560975609756,0.44,0.0,0.4090909090909091,0.0,0.2857142857142857,0.08,0.5306122448979591,0.5
0.44827586206896564,0.4666666666666667,0.568965517241379,0.607843137254902,0.671875,0.8601036269430052,1.0,1.0,0.0,0.0,0.5375722543352601,0.44811320754716977,0.4634146341463415,0.32,0.11764705882352941,0.0,0.16666666666666666,0.0,0.52,0.3061224489795918,1.0
0.31034482758620696,0.2666666666666666,0.4827586206896548,0.8039215686274508,0.609375,0.8860103626943006,0.0,0.0,1.0,1.0,0.5375722543352601,0.4528301886792453,0.20731707317073172,0.18666666666666668,0.0,0.022727272727272728,0.0,0.0,0.22,0.18367346938775508,0.5
0.1724137931034483,0.16666666666666663,0.13793103448275845,0.17647058823529393,0.1875,0.7098445595854922,0.0,0.0,1.0,1.0,0.07514450867052025,0.06603773584905659,0.3048780487804878,0.2,0.11764705882352941,0.06818181818181818,0.0,0.5714285714285714,0.18,0.14285714285714285,0.5
0.13793103448275867,0.16666666666666663,0.13793103448275845,0.2156862745098036,0.25,0.7202072538860104,1.0,1.0,0.0,0.0,0.046242774566473965,0.047169811320754707,0.23170731707317074,0.28,0.11764705882352941,0.022727272727272728,0.3333333333333333,0.0,0.3,0.16326530612244897,0.5
0.06896551724137934,0.2666666666666666,0.13793103448275845,0.2156862745098036,0.1875,0.7150259067357513,0.0,0.0,1.0,1.0,0.052023121387283267,0.04245283018867918,0.1951219512195122,0.05333333333333334,0.058823529411764705,0.09090909090909091,0.0,0.0,0.1,0.061224489795918366,0.5
0.3793103448275862,0.5,0.34482758620689635,0.4509803921568625,0.4375,0.7927461139896373,0.0,0.0,1.0,1.0,0.16763005780346818,0.14150943396226412,0.15853658536585366,0.3066666666666667,0.058823529411764705,0.09090909090909091,0.0,0.14285714285714285,0.22,0.24489795918367346,0.5
0.3793103448275862,0.19999999999999996,0.43103448275862055,0.5098039215686274,0.546875,0.7772020725388601,1.0,1.0,0.0,0.0,0.20809248554913296,0.1839622641509434,0.20731707317073172,0.2,0.0,0.022727272727272728,0.0,0.14285714285714285,0.18,0.18367346938775508,0.5
0.3793103448275862,0.5666666666666667,0.43103448275862055,0.37254901960784315,0.515625,0.7461139896373057,1.0,1.0,0.0,0.0,0.1445086705202312,0.12264150943396224,0.24390243902439024,0.6933333333333334,0.0,0.11363636363636365,0.0,0.42857142857142855,0.24,0.16326530612244897,0.5
0.27586206896551724,0.19999999999999996,0.43103448275862055,0.3529411764705883,0.515625,0.7512953367875648,1.0,1.0,0.0,0.0,0.1445086705202312,0.12264150943396224,0.17073170731707318,0.2,0.0,0.0,0.0,0.0,0.22,0.061224489795918366,0.5
0.48275862068965514,0.4,0.6206896551724137,0.6862745098039214,0.5625,0.844559585492228,1.0,1.0,0.0,0.0,0.5433526011560694,0.44811320754716977,0.2682926829268293,0.37333333333333335,0.11764705882352941,0.022727272727272728,0.16666666666666666,0.0,0.28,0.2857142857142857,0.5
0.44827586206896564,0.33333333333333337,0.6206896551724137,0.7058823529411762,0.5625,0.8290155440414508,1.0,1.0,0.0,0.0,0.39884393063583823,0.32547169811320753,0.23170731707317074,0.26666666666666666,0.058823529411764705,0.022727272727272728,0.0,0.14285714285714285,0.24,0.18367346938775508,0.0
0.5172413793103449,0.33333333333333337,0.17241379310344795,0.0588235294117645,0.21875,0.6735751295336788,0.0,0.0,1.0,1.0,0.017341040462427793,0.018867924528301883,0.2804878048780488,0.21333333333333335,0.29411764705882354,0.18181818181818182,0.0,0.5714285714285714,0.3,0.22448979591836732,0.5
0.27586206896551724,0.5,0.0862068965517242,0.2549019607843137,0.171875,0.7305699481865285,0.0,0.0,1.0,1.0,0.0,0.004716981132075471,0.36585365853658536,0.26666666666666666,0.23529411764705882,0.09090909090909091,1.0,0.0,0.4,0.2857142857142857,0.5
0.3793103448275862,0.4666666666666667,0.5172413793103448,0.7647058823529411,0.546875,0.844559585492228,0.0,0.0,1.0,1.0,0.2832369942196532,0.23584905660377353,0.2682926829268293,0.33333333333333337,0.0,0.045454545454545456,0.0,0.14285714285714285,0.3,0.3061224489795918,0.5
0.206896551724138,0.8333333333333333,0.5172413793103448,0.5098039215686274,0.546875,0.8290155440414508,0.0,0.0,1.0,1.0,0.3005780346820809,0.24528301886792447,0.15853658536585366,0.37333333333333335,0.0,0.2727272727272727,0.0,0.0,0.18,0.32653061224489793,0.5
0.44827586206896564,0.30000000000000004,0.13793103448275845,0.3137254901960782,0.203125,0.7461139896373057,0.0,0.0,1.0,1.0,0.05780346820809246,0.047169811320754707,0.20731707317073172,0.32,0.0,0.022727272727272728,0.0,0.14285714285714285,0.16,0.32653061224489793,1.0
0.10344827586206906,0.4666666666666667,0.22413793103448265,0.3529411764705883,0.265625,0.7253886010362695,0.0,0.0,1.0,1.0,0.052023121387283267,0.047169811320754707,0.17073170731707318,0.16,0.058823529411764705,0.06818181818181818,0.16666666666666666,0.2857142857142857,0.12,0.22448979591836732,0.5
0.31034482758620696,0.43333333333333335,0.34482758620689635,0.3529411764705883,0.484375,0.7616580310880829,0.0,0.0,1.0,1.0,0.052023121387283267,0.05188679245283012,0.21951219512195122,0.25333333333333335,0.1764705882352941,0.0,0.0,0.14285714285714285,0.32,0.061224489795918366,0.5
0.1724137931034483,0.2666666666666666,0.18965517241379315,0.37254901960784315,0.296875,0.7875647668393783,0.0,0.0,1.0,1.0,0.1560693641618497,0.12264150943396224,0.21951219512195122,0.25333333333333335,0.0,0.0,0.0,0.14285714285714285,0.34,0.26530612244897955,0.5
0.1724137931034483,0.5333333333333332,0.18965517241379315,0.37254901960784315,0.296875,0.7409326424870466,0.0,0.0,1.0,1.0,0.1445086705202312,0.12264150943396224,0.20731707317073172,0.28,0.0,0.0,0.0,0.0,0.32,0.2857142857142857,0.5
0.27586206896551724,0.4,0.5517241379310343,0.6470588235294117,0.625,0.766839378238342,1.0,1.0,0.0,0.0,0.3121387283236994,0.2783018867924528,0.29268292682926833,0.29333333333333333,0.0,0.0,0.0,0.0,0.24,0.14285714285714285,1.0
0.44827586206896564,0.4666666666666667,0.2413793103448274,0.4509803921568625,0.359375,0.8186528497409327,1.0,1.0,0.0,0.0,0.20809248554913296,0.16981132075471694,0.4024390243902439,0.4133333333333334,0.11764705882352941,0.022727272727272728,0.0,0.14285714285714285,0.62,0.32653061224489793,0.5
0.4137931034482759,0.5333333333333332,0.34482758620689635,0.4509803921568625,0.484375,0.844559585492228,1.0,1.0,0.0,0.0,0.19653179190751446,0.16981132075471694,0.36585365853658536,0.37333333333333335,0.058823529411764705,0.11363636363636365,0.16666666666666666,0.0,0.3,0.32653061224489793,0.5
0.27586206896551724,0.4,0.3275862068965516,0.4509803921568625,0.4375,0.8186528497409327,1.0,1.0,0.0,0.0,0.20231213872832365,0.16509433962264153,0.3170731707317073,0.3866666666666667,0.058823529411764705,0.022727272727272728,0.0,0.14285714285714285,0.36,0.3061224489795918,1.0
0.206896551724138,0.3666666666666667,0.34482758620689635,0.4509803921568625,0.40625,0.8186528497409327,0.0,0.0,1.0,1.0,0.20231213872832365,0.17452830188679247,0.34146341463414637,0.37333333333333335,0.11764705882352941,0.022727272727272728,0.16666666666666666,0.0,0.44,0.2857142857142857,0.0
0.31034482758620696,0.33333333333333337,0.22413793103448265,0.4509803921568625,0.359375,0.8186528497409327,1.0,1.0,0.0,0.0,0.19653179190751446,0.160377358490566,0.29268292682926833,0.36000000000000004,0.0,0.0,0.0,0.0,0.22,0.26530612244897955,0.5
0.24137931034482762,0.6000000000000001,0.34482758620689635,0.3137254901960782,0.484375,0.7927461139896373,1.0,1.0,0.0,0.0,0.20231213872832365,0.16981132075471694,0.3048780487804878,0.25333333333333335,0.0,0.022727272727272728,0.0,0.0,0.24,0.22448979591836732,0.5
0.24137931034482762,0.5333333333333332,0.34482758620689635,0.4117647058823528,0.484375,0.8186528497409327,1.0,1.0,0.0,0.0,0.20809248554913296,0.17452830188679247,0.29268292682926833,0.32,0.0,0.29545454545454547,0.0,0.42857142857142855,0.22,0.16326530612244897,0.5
0.1724137931034483,0.4666666666666667,0.34482758620689635,0.5098039215686274,0.484375,0.8031088082901554,1.0,1.0,0.0,0.0,0.20809248554913296,0.17452830188679247,0.23170731707317074,0.22666666666666668,0.0,0.11363636363636365,0.0,0.14285714285714285,0.16,0.1020408163265306,0.5
0.1724137931034483,0.23333333333333328,0.34482758620689635,0.4117647058823528,0.484375,0.7927461139896373,1.0,1.0,0.0,0.0,0.20809248554913296,0.16981132075471694,0.21951219512195122,0.32,0.0,0.5681818181818182,0.0,0.2857142857142857,0.16,0.12244897959183673,0.5
0.1724137931034483,0.33333333333333337,0.34482758620689635,0.4117647058823528,0.484375,0.7512953367875648,1.0,1.0,0.0,0.0,0.20809248554913296,0.17924528301886788,0.1951219512195122,0.21333333333333335,0.0,0.045454545454545456,0.0,0.14285714285714285,0.14,0.061224489795918366,0.5
0.13793103448275867,0.33333333333333337,0.34482758620689635,0.3529411764705883,0.484375,0.8186528497409327,1.0,1.0,0.0,0.0,0.22543352601156064,0.19811320754716977,0.15853658536585366,0.14666666666666667,0.0,0.06818181818181818,0.0,0.0,0.12,0.02040816326530612,0.5
0.13793103448275867,0.3666666666666667,0.34482758620689635,0.2549019607843137,0.484375,0.7512953367875648,1.0,1.0,0.0,0.0,0.19075144508670516,0.18867924528301883,0.0975609756097561,0.09333333333333334,0.0,0.18181818181818182,0.0,0.14285714285714285,0.1,0.061224489795918366,0.5
0.13793103448275867,0.5,0.34482758620689635,0.4509803921568625,0.515625,0.7927461139896373,1.0,1.0,0.0,0.0,0.23121387283236994,0.19811320754716977,0.0975609756097561,0.26666666666666666,0.0,0.2727272727272727,0.0,0.14285714285714285,0.08,0.08163265306122448,0.5
0.13793103448275867,0.4666666666666667,0.34482758620689635,0.3529411764705883,0.515625,0.8290155440414508,1.0,1.0,0.0,0.0,0.23121387283236994,0.19811320754716977,0.04878048780487805,0.06666666666666667,0.0,0.09090909090909091,0.0,0.14285714285714285,0.04,0.08163265306122448,0.5
0.206896551724138,0.43333333333333335,0.22413793103448265,0.43137254901960764,0.171875,0.7927461139896373,0.0,0.0,1.0,1.0,0.12138728323699421,0.10377358490566035,0.23170731707317074,0.3066666666666667,0.0,0.022727272727272728,0.0,0.14285714285714285,0.22,0.32653061224489793,0.5
0.13793103448275867,0.2666666666666666,0.22413793103448265,0.2156862745098036,0.171875,0.7461139896373057,0.0,0.0,1.0,1.0,0.10982658959537572,0.08490566037735847,0.0975609756097561,0.06666666666666667,0.0,0.06818181818181818,0.0,0.0,0.12,0.08163265306122448,0.5
0.13793103448275867,0.5,0.22413793103448265,0.19607843137254877,0.171875,0.7253886010362695,0.0,0.0,1.0,1.0,0.09826589595375723,0.08018867924528295,0.08536585365853659,0.24000000000000002,0.0,0.2727272727272727,0.0,0.5714285714285714,0.1,0.2040816326530612,0.5
0.31034482758620696,0.6666666666666667,0.5517241379310343,0.5490196078431371,0.625,0.8238341968911918,0.0,0.0,1.0,1.0,0.39884393063583823,0.33018867924528295,0.23170731707317074,0.37333333333333335,0.0,0.0,0.0,0.0,0.28,0.3469387755102041,0.5
0.24137931034482762,0.7,0.5517241379310343,0.7254901960784315,0.625,0.8704663212435233,0.0,0.0,1.0,1.0,0.4046242774566473,0.34905660377358483,0.18292682926829268,0.33333333333333337,0.0,0.1590909090909091,0.0,0.14285714285714285,0.22,0.24489795918367346,0.5
0.13793103448275867,0.2666666666666666,0.22413793103448265,0.3529411764705883,0.28125,0.8186528497409327,0.0,0.0,1.0,1.0,0.1329479768786127,0.10849056603773577,0.13414634146341464,0.22666666666666668,0.058823529411764705,0.022727272727272728,0.0,0.0,0.04,0.22448979591836732,0.5
0.27586206896551724,0.5666666666666667,0.22413793103448265,0.5294117647058822,0.359375,0.8031088082901554,1.0,1.0,0.0,0.0,0.20809248554913296,0.16981132075471694,0.3536585365853659,0.36000000000000004,0.058823529411764705,0.11363636363636365,0.0,0.0,0.44,0.44897959183673464,0.5
0.1724137931034483,0.33333333333333337,0.22413793103448265,0.3137254901960782,0.359375,0.7927461139896373,1.0,1.0,0.0,0.0,0.1445086705202312,0.12264150943396224,0.2682926829268293,0.3066666666666667,0.0,0.0,0.0,0.2857142857142857,0.36,0.14285714285714285,0.5
0.13793103448275867,0.23333333333333328,0.22413793103448265,0.4509803921568625,0.359375,0.8031088082901554,1.0,1.0,0.0,0.0,0.19075144508670516,0.14150943396226412,0.1951219512195122,0.14666666666666667,0.0,0.022727272727272728,0.0,0.14285714285714285,0.26,0.1020408163265306,0.5
0.10344827586206906,0.23333333333333328,0.22413793103448265,0.2549019607843137,0.359375,0.766839378238342,1.0,1.0,0.0,0.0,0.1445086705202312,0.11792452830188682,0.18292682926829268,0.13333333333333333,0.0,0.09090909090909091,0.0,0.42857142857142855,0.24,0.061224489795918366,0.5
0.10344827586206906,0.2666666666666666,0.22413793103448265,0.4117647058823528,0.359375,0.7927461139896373,1.0,1.0,0.0,0.0,0.17919075144508667,0.1556603773584906,0.15853658536585366,0.12000000000000001,0.0,0.1590909090909091,0.0,0.42857142857142855,0.2,0.02040816326530612,0.5
0.1724137931034483,0.4666666666666667,0.18965517241379315,0.27450980392156854,0.140625,0.7616580310880829,1.0,1.0,0.0,0.0,0.07514450867052025,0.06603773584905659,0.34146341463414637,0.4266666666666667,0.058823529411764705,0.20454545454545456,0.0,0.14285714285714285,0.52,0.4693877551020408,0.5
0.0,0.23333333333333328,0.18965517241379315,0.2549019607843137,0.140625,0.7772020725388601,1.0,1.0,0.0,0.0,0.040462427745664775,0.04245283018867918,0.12195121951219512,0.06666666666666667,0.0,0.022727272727272728,0.0,0.14285714285714285,0.18,0.02040816326530612,0.5
0.6206896551724138,0.6666666666666667,0.18965517241379315,0.3137254901960782,0.203125,0.772020725388601,1.0,1.0,0.0,0.0,0.161849710982659,0.1367924528301887,0.3170731707317073,0.3066666666666667,0.058823529411764705,0.2727272727272727,0.0,0.0,0.34,0.26530612244897955,1.0
0.24137931034482762,0.5666666666666667,0.25862068965517215,0.3137254901960782,0.4375,0.772020725388601,1.0,1.0,0.0,0.0,0.1271676300578034,0.1132075471698113,0.2804878048780488,0.28,0.0,0.25,0.0,0.0,0.2,0.24489795918367346,1.0
0.4137931034482759,0.5,0.22413793103448265,0.37254901960784315,0.34375,0.7512953367875648,1.0,1.0,0.0,0.0,0.12138728323699421,0.10377358490566035,0.17073170731707318,0.16,0.5882352941176471,0.022727272727272728,0.0,0.0,0.16,0.16326530612244897,0.5
0.1724137931034483,0.2666666666666666,0.13793103448275845,0.2156862745098036,0.171875,0.7512953367875648,1.0,1.0,0.0,0.0,0.017341040462427793,0.018867924528301883,0.1951219512195122,0.24000000000000002,0.11764705882352941,0.0,0.0,0.14285714285714285,0.2,0.26530612244897955,0.5
0.31034482758620696,0.5,0.39655172413793105,0.5098039215686274,0.390625,0.8186528497409327,0.0,0.0,1.0,1.0,0.19653179190751446,0.160377358490566,0.12195121951219512,0.52,0.0,0.11363636363636365,0.0,0.0,0.18,0.3061224489795918,0.5
0.31034482758620696,0.4,0.39655172413793105,0.5490196078431371,0.390625,0.8290155440414508,0.0,0.0,1.0,1.0,0.21387283236994215,0.16981132075471694,0.08536585365853659,0.10666666666666667,0.0,0.045454545454545456,0.0,0.14285714285714285,0.14,0.061224489795918366,0.5
0.5862068965517241,0.5,0.31034482758620685,0.37254901960784315,0.359375,0.8134715025906736,1.0,1.0,0.0,0.0,0.16763005780346818,0.14150943396226412,0.21951219512195122,0.36000000000000004,0.0,0.18181818181818182,0.0,0.14285714285714285,0.3,0.4693877551020408,0.5
0.5172413793103449,0.7,0.31034482758620685,0.3137254901960782,0.359375,0.8186528497409327,1.0,1.0,0.0,0.0,0.17341040462427748,0.14622641509433965,0.14634146341463417,0.56,0.0,0.34090909090909094,0.0,0.14285714285714285,0.18,0.5510204081632653,0.5
0.206896551724138,0.6333333333333333,0.43103448275862055,0.4509803921568625,0.5,0.844559585492228,1.0,1.0,0.0,0.0,0.2774566473988439,0.23113207547169812,0.17073170731707318,0.4,0.0,0.13636363636363635,0.16666666666666666,0.0,0.16,0.4081632653061224,0.5
0.206896551724138,0.7333333333333334,0.43103448275862055,0.5294117647058822,0.5,0.8290155440414508,1.0,1.0,0.0,0.0,0.2890173410404624,0.23584905660377353,0.14634146341463417,0.44,0.0,0.09090909090909091,0.16666666666666666,0.14285714285714285,0.14,0.3877551020408163,0.5
0.13793103448275867,0.4666666666666667,0.43103448275862055,0.4117647058823528,0.5,0.8704663212435233,1.0,1.0,0.0,0.0,0.2832369942196532,0.23584905660377353,0.07317073170731708,0.02666666666666667,0.0,0.11363636363636365,0.16666666666666666,0.14285714285714285,0.08,0.02040816326530612,0.5
0.10344827586206906,0.3666666666666667,0.43103448275862055,0.4117647058823528,0.5,0.7927461139896373,1.0,1.0,0.0,0.0,0.2832369942196532,0.21226415094339623,0.06097560975609756,0.3466666666666667,0.0,1.0,0.0,0.2857142857142857,0.08,0.12244897959183673,0.5
0.10344827586206906,0.3666666666666667,0.0344827586206895,0.3529411764705883,0.25,0.7512953367875648,1.0,1.0,0.0,0.0,0.1271676300578034,0.12264150943396224,0.04878048780487805,0.06666666666666667,0.0,0.20454545454545456,0.0,0.2857142857142857,0.04,0.02040816326530612,0.5
0.3793103448275862,0.5333333333333332,0.18965517241379315,0.2156862745098036,0.328125,0.7461139896373057,1.0,1.0,0.0,0.0,0.07514450867052025,0.06603773584905659,0.3048780487804878,0.5866666666666667,0.058823529411764705,0.045454545454545456,0.0,0.2857142857142857,0.34,0.6938775510204082,0.5
0.3448275862068966,0.43333333333333335,0.18965517241379315,0.3137254901960782,0.328125,0.6994818652849741,1.0,1.0,0.0,0.0,0.05780346820809246,0.047169811320754707,0.2682926829268293,0.36000000000000004,0.058823529411764705,0.09090909090909091,0.0,0.14285714285714285,0.28,0.24489795918367346,0.5
0.27586206896551724,0.3666666666666667,0.18965517241379315,0.27450980392156854,0.328125,0.7461139896373057,1.0,1.0,0.0,0.0,0.040462427745664775,0.03301886792452824,0.23170731707317074,0.3066666666666667,0.058823529411764705,0.022727272727272728,0.0,0.0,0.24,0.3061224489795918,0.5
0.27586206896551724,0.4666666666666667,0.18965517241379315,0.27450980392156854,0.328125,0.7512953367875648,1.0,1.0,0.0,0.0,0.034682080924855474,0.03301886792452824,0.21951219512195122,0.4666666666666667,0.058823529411764705,0.045454545454545456,0.0,0.14285714285714285,0.22,0.5306122448979591,0.5
0.48275862068965514,0.30000000000000004,0.18965517241379315,0.27450980392156854,0.1875,0.766839378238342,0.0,0.0,1.0,1.0,0.040462427745664775,0.037735849056603765,0.34146341463414637,0.22666666666666668,0.0,0.022727272727272728,0.0,0.0,0.44,0.2040816326530612,1.0
0.24137931034482762,0.7,0.18965517241379315,0.3137254901960782,0.328125,0.766839378238342,1.0,1.0,0.0,0.0,0.05780346820809246,0.05660377358490565,0.1951219512195122,0.06666666666666667,0.058823529411764705,0.20454545454545456,0.0,0.0,0.18,0.04081632653061224,0.5
0.206896551724138,0.5333333333333332,0.18965517241379315,0.3137254901960782,0.328125,0.7409326424870466,1.0,1.0,0.0,0.0,0.05780346820809246,0.05188679245283012,0.18292682926829268,0.4666666666666667,0.058823529411764705,0.6136363636363636,0.0,0.14285714285714285,0.18,0.36734693877551017,0.5
0.27586206896551724,0.4,0.6206896551724137,0.7058823529411762,0.703125,0.8911917098445596,1.0,1.0,0.0,0.0,0.36416184971098264,0.3018867924528301,0.17073170731707318,0.10666666666666667,0.0,0.045454545454545456,0.0,0.0,0.22,0.1020408163265306,0.5
0.24137931034482762,0.2666666666666666,0.6206896551724137,0.6470588235294117,0.703125,0.8186528497409327,1.0,1.0,0.0,0.0,0.36416184971098264,0.2971698113207547,0.14634146341463417,0.13333333333333333,0.0,0.045454545454545456,0.0,0.0,0.2,0.12244897959183673,0.5
0.206896551724138,0.43333333333333335,0.6206896551724137,0.5490196078431371,0.703125,0.844559585492228,1.0,1.0,0.0,0.0,0.36416184971098264,0.31132075471698106,0.04878048780487805,0.04,0.0,0.18181818181818182,0.0,0.2857142857142857,0.08,0.04081632653061224,0.5
0.206896551724138,0.6333333333333333,0.6206896551724137,0.6470588235294117,0.703125,0.8290155440414508,1.0,1.0,0.0,0.0,0.34682080924855485,0.28773584905660377,0.012195121951219513,0.0,0.0,0.06818181818181818,0.0,0.0,0.02,0.0,0.5
0.31034482758620696,0.6333333333333333,0.1551724137931032,0.2156862745098036,0.1875,0.7512953367875648,0.0,0.0,1.0,1.0,0.06936416184971095,0.070754716981132,0.0975609756097561,0.2,0.0,0.20454545454545456,0.0,0.0,0.06,0.12244897959183673,0.5
0.44827586206896564,0.8999999999999999,0.34482758620689635,0.4509803921568625,0.296875,0.8134715025906736,1.0,1.0,0.0,0.0,0.3121387283236994,0.25943396226415094,0.0975609756097561,0.5866666666666667,0.0,0.29545454545454547,0.0,0.0,0.12,0.36734693877551017,0.5
0.44827586206896564,0.6333333333333333,0.34482758620689635,0.4117647058823528,0.296875,0.766839378238342,1.0,1.0,0.0,0.0,0.36416184971098264,0.2971698113207547,0.08536585365853659,0.10666666666666667,0.0,0.022727272727272728,0.0,0.14285714285714285,0.1,0.08163265306122448,0.5
0.4137931034482759,0.6333333333333333,0.34482758620689635,0.5490196078431371,0.296875,0.8393782383419689,1.0,1.0,0.0,0.0,0.3121387283236994,0.26415094339622636,0.06097560975609756,0.37333333333333335,0.0,0.13636363636363635,0.0,0.14285714285714285,0.08,0.24489795918367346,0.5
0.5517241379310346,0.33333333333333337,0.18965517241379315,0.3529411764705883,0.203125,0.7512953367875648,1.0,1.0,0.0,0.0,0.161849710982659,0.1367924528301887,0.29268292682926833,0.21333333333333335,0.058823529411764705,0.022727272727272728,0.0,0.14285714285714285,0.34,0.061224489795918366,0.5
0.44827586206896564,0.43333333333333335,0.18965517241379315,0.33333333333333304,0.203125,0.766839378238342,1.0,1.0,0.0,0.0,0.1445086705202312,0.12264150943396224,0.25609756097560976,0.45333333333333337,0.0,0.06818181818181818,0.0,0.5714285714285714,0.32,0.5306122448979591,0.5
0.4137931034482759,0.5333333333333332,0.18965517241379315,0.2549019607843137,0.203125,0.7927461139896373,1.0,1.0,0.0,0.0,0.1271676300578034,0.10849056603773577,0.24390243902439024,0.5466666666666667,0.0,0.06818181818181818,0.0,0.0,0.32,0.6938775510204082,0.5
0.3793103448275862,0.4666666666666667,0.18965517241379315,0.3137254901960782,0.203125,0.7512953367875648,1.0,1.0,0.0,0.0,0.12138728323699421,0.10377358490566035,0.21951219512195122,0.4666666666666667,0.0,0.2272727272727273,0.0,0.2857142857142857,0.3,0.4693877551020408,0.5
0.3448275862068966,0.5,0.18965517241379315,0.3137254901960782,0.203125,0.7927461139896373,1.0,1.0,0.0,0.0,0.12138728323699421,0.10849056603773577,0.14634146341463417,0.36000000000000004,0.0,0.045454545454545456,0.0,0.0,0.2,0.36734693877551017,0.5
0.27586206896551724,0.43333333333333335,0.18965517241379315,0.3529411764705883,0.203125,0.8186528497409327,1.0,1.0,0.0,0.0,0.12138728323699421,0.09433962264150941,0.04878048780487805,0.22666666666666668,0.0,0.09090909090909091,0.0,0.14285714285714285,0.06,0.2857142857142857,0.5
0.44827586206896564,0.5666666666666667,0.4827586206896548,0.43137254901960764,0.5625,0.7979274611398964,1.0,1.0,0.0,0.0,0.3179190751445087,0.2735849056603773,0.0975609756097561,0.32,0.0,0.2272727272727273,0.0,0.14285714285714285,0.1,0.2040816326530612,0.5
0.3793103448275862,0.4,0.4827586206896548,0.4901960784313726,0.5625,0.766839378238342,1.0,1.0,0.0,0.0,0.32369942196531787,0.2735849056603773,0.06097560975609756,0.32,0.0,0.09090909090909091,0.0,0.42857142857142855,0.08,0.16326530612244897,0.5
0.3793103448275862,0.6666666666666667,0.22413793103448265,0.4117647058823528,0.28125,0.766839378238342,1.0,1.0,0.0,0.0,0.17341040462427748,0.14150943396226412,0.3902439024390244,0.4133333333333334,0.058823529411764705,0.1590909090909091,0.0,0.14285714285714285,0.48,0.3877551020408163,1.0
0.5862068965517241,0.2666666666666666,0.31034482758620685,0.3137254901960782,0.328125,0.7512953367875648,1.0,1.0,0.0,0.0,0.18497109826589597,0.160377358490566,0.3536585365853659,0.21333333333333335,0.4117647058823529,0.045454545454545456,0.16666666666666666,0.0,0.34,0.16326530612244897,0.5
0.1724137931034483,0.4666666666666667,0.2413793103448274,0.4117647058823528,0.328125,0.766839378238342,1.0,1.0,0.0,0.0,0.17341040462427748,0.14150943396226412,0.23170731707317074,0.32,0.0,0.09090909090909091,0.0,0.0,0.24,0.32653061224489793,0.5
0.4137931034482759,0.2666666666666666,0.25862068965517215,0.4117647058823528,0.265625,0.766839378238342,0.0,0.0,1.0,1.0,0.138728323699422,0.12735849056603776,0.12195121951219512,0.21333333333333335,0.058823529411764705,0.045454545454545456,0.16666666666666666,0.0,0.12,0.16326530612244897,0.5
0.13793103448275867,0.33333333333333337,0.31034482758620685,0.3137254901960782,0.328125,0.8031088082901554,1.0,1.0,0.0,0.0,0.12138728323699421,0.10377358490566035,0.10975609756097561,0.10666666666666667,0.11764705882352941,0.045454545454545456,0.0,0.2857142857142857,0.12,0.12244897959183673,0.5
